region,tags,age,advance,eu5_modifiers,eu4_modifiers
indonesia,SML|LNO|MGD|KIM,2,abm_mindanao_sultanate,monthly_legitimacy=0.10|monthly_republican_tradition=0.10|monthly_devotion=0.10|monthly_horde_unity=0.10|monthly_tribal_cohesion=0.10,legitimacy=1|devotion=1|republican_tradition=0.3|meritocracy=1|horde_unity=1
indonesia,SML|LNO|MGD|KIM,2,abm_mindanao_maranao_lake,global_max_rgo_size_modifier=0.10,global_trade_goods_size_modifier=0.1
indonesia,SML|LNO|MGD|KIM,3,abm_mindanao_warriors,army_heavy_infantry_power=0.10,infantry_power=0.1
indonesia,SML|LNO|MGD|KIM,3,abm_mindanao_piracy,navy_light_ship_power=0.15,light_ship_power=0.15
indonesia,SML|LNO|MGD|KIM,4,abm_mindanao_trade_routes,trade_income=0.10,trade_efficiency=0.1
indonesia,SML|LNO|MGD|KIM,4,abm_mindanao_resistance,global_hostile_attrition=1,hostile_attrition=1
indonesia,SML|LNO|MGD|KIM,5,abm_mindanao_consolidation,pop_join_rebel_threshold=-0.05,global_unrest=-1
indonesia,SML|LNO|MGD|KIM,6,abm_mindanao_ideas_ambition,land_morale_modifier=0.15,land_morale=0.15
indonesia,BTU,1,abm_btu_ideas_tradition_1,global_merchant_power=0.10,global_trade_power=0.1
indonesia,BTU,1,abm_btu_ideas_tradition_2,monthly_monthly_navy_tradition=0.1,navy_tradition=1
indonesia,BTU,2,abm_btu_butuan_trade_connections,global_merchant_power=0.20,merchants=1
indonesia,BTU,2,abm_btu_gold_of_butuan,global_production_efficiency=0.10,production_efficiency=0.1
indonesia,BTU,3,abm_btu_laguna_copperplate,research_speed_modifier=0.05,technology_cost=-0.05
indonesia,BTU,3,abm_btu_rajahnate,monthly_legitimacy=0.10|monthly_republican_tradition=0.10|monthly_devotion=0.10|monthly_horde_unity=0.10|monthly_tribal_cohesion=0.10,legitimacy=1|devotion=1|republican_tradition=0.3|meritocracy=1|horde_unity=1
indonesia,BTU,4,abm_btu_visayan_allies,global_manpower_modifier=0.10,global_manpower_modifier=0.15
indonesia,BTU,4,abm_btu_mindanao_sea_trade,global_trade_center_power=0.10,trade_steering=0.1
indonesia,BTU,5,abm_btu_fortify_the_coast,global_defensive=0.15,defensiveness=0.15
indonesia,BTU,6,abm_btu_ideas_ambition,naval_morale_modifier=0.15,naval_morale=0.15
indonesia,SUL|KML,1,abm_sulu_ideas_tradition_1,navy_light_ship_build_cost_modifier=-0.10|navy_galley_build_cost_modifier=-0.10,global_ship_cost=-0.1
indonesia,SUL|KML,1,abm_sulu_ideas_tradition_2,trade_range_modifier=0.20,trade_range_modifier=0.2
indonesia,SUL|KML,2,abm_sulu_sultanate,monthly_legitimacy=0.10|monthly_republican_tradition=0.10|monthly_devotion=0.10|monthly_horde_unity=0.10|monthly_tribal_cohesion=0.10,legitimacy=1|devotion=1|republican_tradition=0.3|meritocracy=1|horde_unity=1
indonesia,SUL|KML,2,abm_sulu_sea_raiders,navy_light_ship_power=0.15,light_ship_power=0.15
indonesia,SUL|KML,3,abm_sulu_slave_trade,global_max_rgo_size_modifier=0.10,global_trade_goods_size_modifier=0.1
indonesia,SUL|KML,3,abm_sulu_pearls,global_production_efficiency=0.10,production_efficiency=0.1
indonesia,SUL|KML,4,abm_sulu_island_network,global_merchant_power=0.20,merchants=1
indonesia,SUL|KML,4,abm_sulu_naval_dominance,naval_morale_modifier=0.15,naval_morale=0.15
indonesia,SUL|KML,5,abm_sulu_consolidation,pop_join_rebel_threshold=-0.05,global_unrest=-1
indonesia,SUL|KML,6,abm_sulu_ideas_ambition,expected_navy_size_modifier=0.33,naval_forcelimit_modifier=0.33
