tag,name,file,culture,religion
BWL,,india.txt,bagri,hindu
JHI,,india.txt,bagri,hindu
GDA,,india.txt,bagri,hindu
PNA,Punia in Jangladesh,india.txt,bagri,hindu
BHA,,india.txt,bagri,sunni
DOG,,india.txt,kangri,hindu
DHU,,india.txt,dhundhari,hindu
GWA,,india.txt,bundeli,hindu
JJK,,india.txt,bundeli,hindu
BND,,india.txt,bundeli,hindu
BGK,,india.txt,bagheli,hindu
MAU,,india.txt,bagheli,hindu
KHR,,india.txt,gond,hindu
GHR,,india.txt,gond,hindu
RTP,,india.txt,chhattisgarhi,hindu
BAD,,india.txt,orissan,hindu
NRS,,india.txt,orissan,hindu
KJA,,india.txt,chhattisgarhi,hindu
PTN,,india.txt,orissan,hindu
PRT,,india.txt,marwari,hindu
KLH,,india.txt,orissan,hindu
SRG,,india.txt,gond,koyapunem_religion
PLA,,india.txt,orissan,hindu
BNA,,india.txt,chhattisgarhi,hindu
MJU,,india.txt,chhattisgarhi,hindu
DBD,,india.txt,sinhalese,theravada
JFN,,india.txt,tamil,hindu
NAG,,india.txt,kashmiri_culture,hindu
SWT,,india.txt,kashmiri_culture,sunni
HNZ,,india.txt,kashmiri_culture,shia
CTR,,india.txt,kashmiri_culture,sunni
CRL,,india.txt,kashmiri_culture,hindu
GLI,,india.txt,kashmiri_culture,shia
KSH,,india.txt,kashmiri_culture,hindu
RJR,,india.txt,kashmiri_culture,sunni
PNC,,india.txt,kashmiri_culture,hindu
CBH,,india.txt,kashmiri_culture,hindu
CAB,,india.txt,kangri,hindu
LHL,,india.txt,kangri,tibetan_buddhism
KLU,,india.txt,kangri,hindu
KSW,,india.txt,kashmiri_culture,hindu
SKT,,india.txt,kangri,hindu
BSP,,india.txt,kangri,hindu
KTL,,india.txt,kangri,hindu
KGR,,india.txt,kangri,hindu
NRP,,india.txt,kangri,hindu
MAJ,Majapahit,indonesia.txt,javanese_culture,hindu
BLI,Bali,indonesia.txt,balinese_culture,hindu
SUN,Sunda,indonesia.txt,sundanese_culture,hindu
JMB,Jambi/Melayu/Dharmasraya,indonesia.txt,malay_culture,mahayana
ATJ,Lambri/Lamuri/Aceh,indonesia.txt,acehnese_culture,sunni
PSA,Pasai,indonesia.txt,acehnese_culture,sunni
ARU,Aru,indonesia.txt,batak_culture,sunni
PNI,Pannai,indonesia.txt,malay_culture,mahayana
BUS,Barus,indonesia.txt,batak_culture,mahayana
INR,Indragiri,indonesia.txt,malay_culture,mahayana
SGT,Siguntur,indonesia.txt,minangkabau_culture,mahayana
PLB,Palembang,indonesia.txt,malay_culture,mahayana
LGE,Linge,indonesia.txt,gayo_culture,sunni
TJP,Tanjungpura,indonesia.txt,malay_culture,hindu
NSR,Nan Sarunai,indonesia.txt,maanyan_culture,kaharingan_religion
KRP,Kuripan,indonesia.txt,banjar_culture,hindu
MRP,Kutai Martapura,indonesia.txt,kutai_culture,hindu
KKG,Kutai Kartanegara,indonesia.txt,kutai_culture,hindu
SMB,Sambas,indonesia.txt,bidayuh_culture,hindu
TDG,Tidung,indonesia.txt,tidung_culture,kaharingan_religion
BEI,Brunei,indonesia.txt,malay_culture,hindu
MNU,Melanau,indonesia.txt,melanau_culture,ipok_religion
SBG,Santubong,indonesia.txt,iban_culture,hindu
SGU,Sanggau,indonesia.txt,bidayuh_culture,hindu
LNK,Landak,indonesia.txt,bidayuh_culture,hindu
SBU,Selimbau,indonesia.txt,iban_culture,hindu
SLA,Silat,indonesia.txt,bidayuh_culture,kaharingan_religion
BLN,Bolaang,indonesia.txt,mongondow_culture,malesung_religion
GRT,Gorontalo,indonesia.txt,gorontalo_culture,gorontalo_religion
PJT,Pudjananti,indonesia.txt,kaili_culture,tomanuru_religion
BGG,Bangga,indonesia.txt,kaili_culture,tomanuru_religion
LUW,Luwu,indonesia.txt,buginese_culture,tolotang_religion
BAI,Banggai,indonesia.txt,banggai_culture,banunut_religion
BTE,Bantaeng,indonesia.txt,makassarese_culture,tolotang_religion
GOW,Gowa,indonesia.txt,makassarese_culture,tolotang_religion
BOW,Bowontehu,indonesia.txt,minahasan_culture,malesung_religion
BTN,Buton,indonesia.txt,buton_culture,buton_religion
MKG,Mekongga,indonesia.txt,tolaki_culture,tolaki_religion
KNW,Konawe,indonesia.txt,tolaki_culture,tolaki_religion
MRN,Moronene,indonesia.txt,moronene_culture,tolaki_religion
CIN,Cina,indonesia.txt,buginese_culture,tolotang_religion
KLS,Kalisusu,indonesia.txt,buton_culture,buton_religion
WUN,Muna,indonesia.txt,muna_culture,buton_religion
BNE,Bone,indonesia.txt,buginese_culture,tolotang_religion
SDR,Sidenreng,indonesia.txt,buginese_culture,tolotang_religion
RRU,Barru,indonesia.txt,buginese_culture,tolotang_religion
SIG,Siang,indonesia.txt,buginese_culture,tolotang_religion
PKR,Passokkorang,indonesia.txt,mandarese_culture,aluk_religion
SLP,Selaparang,indonesia.txt,sasak_culture,hindu
BIM,Bima,indonesia.txt,bima_culture,hindu
DOM,Dompu,indonesia.txt,dompu_culture,hindu
NGL,Ngali,indonesia.txt,sumbawa_culture,hindu
TLW,Taliwang,indonesia.txt,sumbawa_culture,hindu
LRT,Larantuka,indonesia.txt,lamaholot_culture,kirin_koda_religion
WHL,Wehale,indonesia.txt,tetum_culture,mahayana
BAC,Bacan,indonesia.txt,bacan_culture,kolano_religion
TER,Ternate,indonesia.txt,ternate_culture,kolano_religion
TID,Tidore,indonesia.txt,tidore_culture,kolano_religion
LOL,Loloda,indonesia.txt,galela_culture,imunu_religion
JLO,Jailolo,indonesia.txt,tobelo_culture,goma_religion
MOO,Moro,indonesia.txt,galela_culture,imunu_religion
SUL,Lupah Sug,indonesia.txt,tausug_culture,hindu
MYI,Ma-i,indonesia.txt,tagalog_culture,mahayana
CEB,Cebu,indonesia.txt,cebuano_culture,hindu
TDO,Tondo,indonesia.txt,tagalog_culture,hindu
MNA,Maynila,indonesia.txt,tagalog_culture,hindu
MDY,Madya-as,indonesia.txt,hiligaynon_culture,anitism_religion
PGS,Caboloan (Pangasinan),indonesia.txt,pangasinan_culture,mahayana
BTU,Butuan,indonesia.txt,butuanon_culture,hindu
MGD,Wenduling (Maguindanao),indonesia.txt,maguindanao_culture,anitism_religion
KIM,Kiliman (Buayan),indonesia.txt,tagakaulo_culture,anitism_religion
LNO,Lanao,indonesia.txt,iranun_culture,anitism_religion
IBL,Ibalon (Bikol),indonesia.txt,bicolano_culture,anitism_religion
PLL,Pulilu,indonesia.txt,tagalog_culture,anitism_religion
TYY,Taytay,indonesia.txt,cuyonon_culture,anitism_religion
KML,Kumalarang,indonesia.txt,sama_culture,anitism_religion
CNT,Cainta,indonesia.txt,tagalog_culture,anitism_religion
KAM,Kaimana,indonesia.txt,buruwai_culture,imunu_religion
BOL,Bool (Dapitan),indonesia.txt,boholano_culture,anitism_religion
SML,Sanmalan,indonesia.txt,subanon_culture,hindu
ILC,Ilocos,indonesia.txt,ilocano_culture,anitism_religion
WGE,,indonesia.txt,maaya_culture,imunu_religion
MAD,,indonesia.txt,maden_culture,imunu_religion
MSL,,indonesia.txt,maaya_culture,imunu_religion
ABA,Alba,italy.txt,piedmontese,catholic
ANC,Ancona,italy.txt,median,catholic
AQU,Aquileia,italy.txt,friulian,catholic
ARB,Arborea,italy.txt,sardinian,catholic
ARZ,Arezzo,italy.txt,tuscan,catholic
ASC,Ascoli,italy.txt,neapolitan,catholic
ASD,Alessandria,italy.txt,piedmontese,catholic
ATI,Asti,italy.txt,piedmontese,catholic
BLG,Bologna,italy.txt,emilian,catholic
BGM,Bergamo,italy.txt,lombard,catholic
BRS,Brescia,italy.txt,lombard,catholic
CAG,Cagliari,italy.txt,sardinian,catholic
CDC,Cittadicastello,italy.txt,median,catholic
CEN,Ceneda,italy.txt,venetian,catholic
CES,Cesena,italy.txt,romagnol,catholic
CEV,Ceva,italy.txt,piedmontese,catholic
CHV,Chiavenna,italy.txt,lombard,catholic
CHX,Chieri,italy.txt,piedmontese,catholic
CMR,Camerino,italy.txt,median,catholic
CNV,Canavese,italy.txt,piedmontese,catholic
COR,Corsica,italy.txt,corsican,catholic
COT,Cortona,italy.txt,tuscan,catholic
CRM,Cremona,italy.txt,lombard,catholic
CRR,Finale,italy.txt,piedmontese,catholic
FAB,Fabriano,italy.txt,median,catholic
FAE,Faenza,italy.txt,romagnol,catholic
FEL,Feltre,italy.txt,venetian,catholic
FER,Ferrara,italy.txt,emilian,catholic
FLO,Florence,italy.txt,tuscan,catholic
FRM,Fermo,italy.txt,median,catholic
GAL,Gallura,italy.txt,sardinian,catholic
GEN,Genoa,italy.txt,ligurian,catholic
GUB,Gubbio,italy.txt,median,catholic
IMO,imola,italy.txt,romagnol,catholic
LCA,Como,italy.txt,lombard,catholic
LDI,Lodi,italy.txt,lombard,catholic
LUC,Lucca,italy.txt,tuscan,catholic
MAN,Mantua,italy.txt,emilian,catholic
MFA,Montferrat,italy.txt,piedmontese,catholic
MLO,Milan,italy.txt,lombard,catholic
MND,Mondovi,italy.txt,piedmontese,catholic
MOD,Modena,italy.txt,emilian,catholic
MSO,Mesocco,italy.txt,lombard,catholic
MSP,Malaspina,italy.txt,emilian,catholic
MTA,Macerata,italy.txt,median,catholic
NAP,Naples,italy.txt,neapolitan,catholic
NVA,Novara,italy.txt,lombard,catholic
PAD,Padua,italy.txt,venetian,catholic
PAP,Papal States,italy.txt,median,catholic
PAR,Parma,italy.txt,emilian,catholic
PAV,Pavia,italy.txt,lombard,catholic
PCZ,Piacenza,italy.txt,emilian,catholic
PEA,Perugia,italy.txt,median,catholic
PES,Pesaro,italy.txt,romagnol,catholic
PIE,Piedmont,italy.txt,piedmontese,catholic
PIO,Piombino,italy.txt,tuscan,catholic
PIS,Pisa,italy.txt,tuscan,catholic
PRA,Prato,italy.txt,tuscan,catholic
PST,Pistoia,italy.txt,tuscan,catholic
PTG,Pitigliano,italy.txt,median,catholic
RAV,Ravenna,italy.txt,romagnol,catholic
RGG,Reggio,italy.txt,emilian,catholic
RIM,Rimini,italy.txt,romagnol,catholic
SAL,Saluzzo,italy.txt,vivaro_alpine,catholic
SIC,Sicily,italy.txt,sicilian,catholic
SIE,Siena,italy.txt,tuscan,catholic
SPL,Spoleto,italy.txt,median,catholic
SSP,Sansepolcro,italy.txt,tuscan,catholic
TOR,Torres,italy.txt,sardinian,catholic
TRV,Treviso,italy.txt,venetian,catholic
TTE,Trieste,italy.txt,friulian,catholic
TTN,Tortona,italy.txt,emilian,catholic
URB,urbino,italy.txt,romagnol,catholic
VEN,Venice,italy.txt,venetian,catholic
VER,Verona,italy.txt,venetian,catholic
VIN,Vicenza,italy.txt,venetian,catholic
VLT,Volterra,italy.txt,tuscan,catholic
VRC,Vercelli,italy.txt,piedmontese,catholic
ACC,Acciaioli,italy.txt,acciaioli_bank_culture,catholic
BRD,Bardi,italy.txt,bardi_bank_culture,catholic
PRZ,Peruzzi,italy.txt,peruzzi_bank_culture,catholic
VUN,,kongo.txt,cabinda,bantu_religion
NSU,,kongo.txt,nsudi,bantu_religion
MPE,,kongo.txt,mboma,bantu_religion
VNA,,kongo.txt,mboma,bantu_religion
MBT,,kongo.txt,kakongo,bantu_religion
SOY,,kongo.txt,solongo,bantu_religion
MOM,,kongo.txt,solongo,bantu_religion
CHO,,kongo.txt,chokwe,bantu_religion
OVI,,kongo.txt,ovimbundu,bantu_religion
LND,,kongo.txt,lunda,bantu_religion
LBA,,kongo.txt,luba,bantu_religion
KUB,,kongo.txt,kuba,bantu_religion
LEG,,kongo.txt,lega,bantu_religion
SIK,,kongo.txt,shilluk_culture,muonyjang_religion
HOL,,lowlands.txt,low_franconian,catholic
ZEE,,lowlands.txt,low_franconian,catholic
BRB,,lowlands.txt,low_franconian,catholic
FLA,,lowlands.txt,low_franconian,catholic
LUX,,lowlands.txt,moselle_franconian,catholic
LIE,,lowlands.txt,walloon,catholic
CHN,,lowlands.txt,lorrain,catholic
LIM,,lowlands.txt,walloon,catholic
NAM,,lowlands.txt,walloon,catholic
LOO,,lowlands.txt,low_franconian,catholic
VBG,,lowlands.txt,low_franconian,catholic
HRN,,lowlands.txt,low_franconian,catholic
CJK,,lowlands.txt,low_franconian,catholic
UTR,,lowlands.txt,low_franconian,catholic
FRI,,lowlands.txt,frisian,catholic
STV,,lowlands.txt,walloon,catholic
HAI,,lowlands.txt,picard,catholic
ARS,,lowlands.txt,picard,catholic
STP,,lowlands.txt,picard,catholic
BGN,,lowlands.txt,picard,catholic
BNT,,lowlands.txt,westphalian,catholic
BLL,,lowlands.txt,walloon,catholic
HBG,,lowlands.txt,low_franconian,catholic
AIT,Ait Babbas,maghreb.txt,kabyle,sunni
ALG,Algeria,maghreb.txt,algerian,sunni
BTL,Banu Tellis,maghreb.txt,eastern_amazigh,sunni
CNR,Guanche,maghreb.txt,guanche,guanche_religion
DJE,Djerid,maghreb.txt,eastern_amazigh,ibadi
FEZ,Fez,maghreb.txt,zenati,sunni
GBS,Gabes,maghreb.txt,eastern_amazigh,sunni
GFS,Gafsa,maghreb.txt,tunisian,sunni
KUK,Kuku,maghreb.txt,kabyle,sunni
MOR,Morocco,maghreb.txt,moroccan,sunni
MRK,Marrakesh,maghreb.txt,masmuda,sunni
MZB,Mzab,maghreb.txt,mozabite,ibadi
OGL,Ouargla,maghreb.txt,mozabite,ibadi
SLE,Sale,maghreb.txt,moroccan,sunni
SOS,,maghreb.txt,masmuda,sunni
TAT,Touat,maghreb.txt,zenati,sunni
TET,Tetouan,maghreb.txt,moroccan,sunni
TFL,Tafilalt,maghreb.txt,sanhaja,sunni
TGT,Touggourt,maghreb.txt,mozabite,ibadi
TLE,Tlemcen,maghreb.txt,zenati,sunni
TUN,Tunis,maghreb.txt,tunisian,sunni
ZAB,ZAB,maghreb.txt,algerian,sunni
TAR,,mesoamerica.txt,purepecha_culture,mesoamerican
CRK,,mesoamerica.txt,purepecha_culture,mesoamerican
CTE,,mesoamerica.txt,purepecha_culture,mesoamerican
TUZ,,mesoamerica.txt,purepecha_culture,mesoamerican
TZI,,mesoamerica.txt,purepecha_culture,mesoamerican
TAX,,mesoamerica.txt,purepecha_culture,mesoamerican
TNC,,mesoamerica.txt,nahua_culture,nahuatl
TTZ,,mesoamerica.txt,nahua_culture,nahuatl
CUL,,mesoamerica.txt,nahua_culture,nahuatl
TEP,,mesoamerica.txt,nahua_culture,nahuatl
TCP,,mesoamerica.txt,nahua_culture,nahuatl
OTO,,mesoamerica.txt,otomanguean_culture,chichimecah_religion
AXO,,mesoamerica.txt,otomanguean_culture,chichimecah_religion
MET,,mesoamerica.txt,otomanguean_culture,chichimecah_religion
HYC,,mesoamerica.txt,huastec_culture,mayan
TUT,,mesoamerica.txt,huastec_culture,mayan
XIL,,mesoamerica.txt,otomanguean_culture,chichimecah_religion
ZIN,,mesoamerica.txt,otomanguean_culture,chichimecah_religion
MAT,,mesoamerica.txt,matlatzinca_culture,nahuatl
MLN,,mesoamerica.txt,matlatzinca_culture,nahuatl
TLA,,mesoamerica.txt,mephaa_culture,mesoamerican
YPZ,,mesoamerica.txt,mephaa_culture,mesoamerican
CLP,,mesoamerica.txt,mephaa_culture,mesoamerican
OAP,,mesoamerica.txt,mephaa_culture,mesoamerican
TLX,,mesoamerica.txt,tlaxcaltec_culture,nahuatl
ZAP,,mesoamerica.txt,zapotec_culture,mesoamerican
TPL,,mesoamerica.txt,mixtec_culture,mesoamerican
IXL,,mesoamerica.txt,mixtec_culture,mesoamerican
YDZ,,mesoamerica.txt,mixtec_culture,mesoamerican
YAU,,mesoamerica.txt,zapotec_culture,mesoamerican
THT,,mesoamerica.txt,zapotec_culture,mesoamerican
MIX,,mesoamerica.txt,mixtec_culture,mesoamerican
QIG,,mesoamerica.txt,mixtec_culture,mesoamerican
TZL,,mesoamerica.txt,mixtec_culture,mesoamerican
JUX,,mesoamerica.txt,mixtec_culture,nahuatl
TCQ,,mesoamerica.txt,mixtec_culture,mesoamerican
YCH,,mesoamerica.txt,mixtec_culture,mesoamerican
COI,,mesoamerica.txt,mixtec_culture,mesoamerican
CCN,,mesoamerica.txt,mixtec_culture,mesoamerican
NND,,mesoamerica.txt,zapotec_culture,mesoamerican
MHT,,mesoamerica.txt,zapotec_culture,mesoamerican
TEO,,mesoamerica.txt,popoloca_culture,mesoamerican
CLM,,mesoamerica.txt,teco_culture,nahuatl
TOT,,mesoamerica.txt,totonac_culture,mayan
MZT,,mesoamerica.txt,totonac_culture,mayan
PPT,,mesoamerica.txt,totonac_culture,mayan
QHZ,,mesoamerica.txt,totonac_culture,mayan
HST,,mesoamerica.txt,huastec_culture,mayan
MCC,,mesoamerica.txt,huastec_culture,mayan
TTC,,mesoamerica.txt,huastec_culture,mayan
TXP,,mesoamerica.txt,huastec_culture,mayan
OZL,,mesoamerica.txt,huastec_culture,mayan
OXT,,mesoamerica.txt,huastec_culture,mayan
TZH,,mesoamerica.txt,huastec_culture,mayan
TZP,,mesoamerica.txt,huastec_culture,mayan
XAL,,mesoamerica.txt,nahua_culture,nahuatl
TAA,,mesoamerica.txt,nahua_culture,nahuatl
TZZ,,mesoamerica.txt,huichol_culture,chichimecah_religion
SNT,,mesoamerica.txt,huichol_culture,chichimecah_religion
PAM,,mesoamerica.txt,pame_culture,chichimecah_religion
TNL,,mesoamerica.txt,tonala_culture,chichimecah_religion
MXT,,mesoamerica.txt,tonala_culture,chichimecah_religion
YAH,,mesoamerica.txt,tonala_culture,chichimecah_religion
TPN,,mesoamerica.txt,tonala_culture,chichimecah_religion
MIT,,mesoamerica.txt,tonala_culture,chichimecah_religion
XLT,,mesoamerica.txt,tonala_culture,chichimecah_religion
CON,,mesoamerica.txt,tonala_culture,chichimecah_religion
ACA,,mesoamerica.txt,tonala_culture,chichimecah_religion
TPC,,mesoamerica.txt,tepecan_culture,chichimecah_religion
TEL,,mesoamerica.txt,caxcan_culture,chichimecah_religion
XOC,,mesoamerica.txt,caxcan_culture,chichimecah_religion
ZAC,,mesoamerica.txt,zacatecah_culture,chichimecah_religion
ZAI,,mesoamerica.txt,zacatecah_culture,chichimecah_religion
GAM,,mesoamerica.txt,guamar_culture,chichimecah_religion
SAU,,mesoamerica.txt,sauzas_culture,chichimecah_religion
GUX,,mesoamerica.txt,guachichil_culture,chichimecah_religion
IZT,,mesoamerica.txt,iztachichimecah_culture,chichimecah_religion
ATO,,mesoamerica.txt,iztachichimecah_culture,chichimecah_religion
TZC,,mesoamerica.txt,iztachichimecah_culture,chichimecah_religion
CLC,,mesoamerica.txt,nahua_culture,nahuatl
HUX,,mesoamerica.txt,nahua_culture,nahuatl
CUU,,mesoamerica.txt,nahua_culture,nahuatl
TCH,,mesoamerica.txt,chontal_culture,nahuatl
OZT,,mesoamerica.txt,nahua_culture,nahuatl
TMS,,mesoamerica.txt,nahua_culture,nahuatl
TCC,,mesoamerica.txt,nahua_culture,nahuatl
CTL,,mesoamerica.txt,nahua_culture,nahuatl
TLL,,mesoamerica.txt,cuitlatec_culture,nahuatl
ZOM,,mesoamerica.txt,nahua_culture,nahuatl
TLZ,,mesoamerica.txt,nahua_culture,nahuatl
UAU,,mesoamerica.txt,nahua_culture,nahuatl
YOH,,mesoamerica.txt,mixtec_culture,mesoamerican
TPT,,mesoamerica.txt,cuitlatec_culture,nahuatl
CIH,,mesoamerica.txt,cuitlatec_culture,nahuatl
ZCT,,mesoamerica.txt,tolimec_culture,nahuatl
AJC,,mesoamerica.txt,cuitlatec_culture,mesoamerican
TLP,,mesoamerica.txt,mephaa_culture,mesoamerican
AYO,,mesoamerica.txt,mephaa_culture,nahuatl
OMT,,mesoamerica.txt,amuzgo_culture,mesoamerican
CTC,,mesoamerica.txt,zoque_culture,nahuatl
CTZ,,mesoamerica.txt,nahua_culture,nahuatl
TPY,,mesoamerica.txt,nahua_culture,nahuatl
CTX,,mesoamerica.txt,nahua_culture,nahuatl
CLL,,mesoamerica.txt,nahua_culture,nahuatl
HJZ,,mesoamerica.txt,nahua_culture,nahuatl
XCH,,mesoamerica.txt,nahua_culture,nahuatl
IXT,,mesoamerica.txt,totonac_culture,mayan
TEE,,mesoamerica.txt,totonac_culture,mayan
ZAT,,mesoamerica.txt,otomanguean_culture,chichimecah_religion
TLQ,,mesoamerica.txt,totonac_culture,mayan
TCY,,mesoamerica.txt,totonac_culture,mayan
AHU,,mesoamerica.txt,huichol_culture,chichimecah_religion
GCH,,mesoamerica.txt,nahua_culture,nahuatl
ETZ,,mesoamerica.txt,nahua_culture,nahuatl
XCT,,mesoamerica.txt,huichol_culture,chichimecah_religion
AME,,mesoamerica.txt,nahua_culture,nahuatl
TNX,,mesoamerica.txt,nahua_culture,nahuatl
AML,,mesoamerica.txt,nahua_culture,nahuatl
CZL,,mesoamerica.txt,otomanguean_culture,chichimecah_religion
TMT,,mesoamerica.txt,otomanguean_culture,chichimecah_religion
MHC,,mesoamerica.txt,nahua_culture,nahuatl
XIH,,mesoamerica.txt,nahua_culture,nahuatl
ATL,,mesoamerica.txt,nahua_culture,nahuatl
CCL,,mesoamerica.txt,nahua_culture,nahuatl
HTZ,,mesoamerica.txt,nahua_culture,nahuatl
AZL,,mesoamerica.txt,naayeri_culture,chichimecah_religion
TZM,,mesoamerica.txt,purepecha_culture,mesoamerican
TLY,,mesoamerica.txt,nahua_culture,nahuatl
CAU,,mesoamerica.txt,nahua_culture,nahuatl
AMP,,mesoamerica.txt,otomanguean_culture,chichimecah_religion
SAY,,mesoamerica.txt,nahua_culture,nahuatl
PTP,,mesoamerica.txt,nahua_culture,nahuatl
XAP,,mesoamerica.txt,nahua_culture,nahuatl
CUO,,mesoamerica.txt,nahua_culture,nahuatl
XIC,,mesoamerica.txt,nahua_culture,nahuatl
TOH,,mesoamerica.txt,mixtec_culture,mesoamerican
TTA,,mesoamerica.txt,popoloca_culture,mesoamerican
PTL,,mesoamerica.txt,nahua_culture,nahuatl
CSM,,mesoamerica.txt,nahua_culture,nahuatl
OTA,,mesoamerica.txt,nahua_culture,nahuatl
TLT,,mesoamerica.txt,nahua_culture,nahuatl
TOZ,,mesoamerica.txt,nahua_culture,nahuatl
IZC,,mesoamerica.txt,zoque_culture,nahuatl
TSE,,mesoamerica.txt,zoque_culture,nahuatl
CCP,,mesoamerica.txt,zoque_culture,nahuatl
OZU,,mesoamerica.txt,mixtec_culture,mesoamerican
ATP,,mesoamerica.txt,mixe_culture,nahuatl
CPN,,mesoamerica.txt,popoloca_culture,mesoamerican
XCP,,mesoamerica.txt,popoloca_culture,mesoamerican
ATT,,mesoamerica.txt,mixe_culture,nahuatl
IXA,,mesoamerica.txt,tolimec_culture,nahuatl
CUZ,,mesoamerica.txt,purepecha_culture,mesoamerican
TLO,,mesoamerica.txt,nahua_culture,nahuatl
AMT,,mesoamerica.txt,nahua_culture,nahuatl
QLL,,mesoamerica.txt,nahua_culture,nahuatl
IZO,,mesoamerica.txt,nahua_culture,nahuatl
AXC,,mesoamerica.txt,nahua_culture,nahuatl
TPX,,mesoamerica.txt,popoloca_culture,mesoamerican
ZCZ,,mesoamerica.txt,nahua_culture,nahuatl
ITZ,,mesoamerica.txt,itza_culture,mayan
COC,,mesoamerica.txt,yucatec_culture,mayan
XIU,,mesoamerica.txt,yucatec_culture,mayan
CNL,,mesoamerica.txt,yucatec_culture,mayan
CKP,,mesoamerica.txt,putun_culture,mayan
HEL,,mesoamerica.txt,yucatec_culture,mayan
UAY,,mesoamerica.txt,yucatec_culture,mayan
MOP,,mesoamerica.txt,mopan_culture,mayan
CTM,,mesoamerica.txt,putun_culture,mayan
KOW,,mesoamerica.txt,kowoj_culture,mayan
YOK,,mesoamerica.txt,chontal_culture,mayan
XOL,,mesoamerica.txt,chol_culture,mayan
QEQ,,mesoamerica.txt,qeqchi_culture,mayan
KIC,,mesoamerica.txt,kiche_culture,mayan
CHT,,mesoamerica.txt,chorti_culture,mayan
LAC,,mesoamerica.txt,tzotzil_culture,mayan
KAQ,,mesoamerica.txt,kaqchikel_culture,mayan
MMM,,mesoamerica.txt,mam_culture,mayan
TOJ,,mesoamerica.txt,tojolabal_culture,mayan
TZE,,mesoamerica.txt,tzeltal_culture,mayan
TZU,,mesoamerica.txt,tzutujil_culture,mayan
QAN,,mesoamerica.txt,qanjobal_culture,mayan
TOQ,,mesoamerica.txt,toquegua_culture,mayan
DIT,,north_germany.txt,holsatian,catholic
HSA,,north_germany.txt,hanseatic,catholic
LUB,,north_germany.txt,holsatian,catholic
LBB,,north_germany.txt,holsatian,catholic
BRA,,north_germany.txt,brandenburgish,catholic
ALL,,north_germany.txt,saxon,catholic
MAG,,north_germany.txt,brandenburgish,catholic
THU,,north_germany.txt,saxon,catholic
BRE,,north_germany.txt,lower_saxon,catholic
BRM,,north_germany.txt,lower_saxon,catholic
MDN,,north_germany.txt,angrian,catholic
NSA,,north_germany.txt,rhine_franconian,catholic
NSH,,north_germany.txt,moselle_franconian,catholic
NSS,,north_germany.txt,moselle_franconian,catholic
NSD,,north_germany.txt,rhine_franconian,catholic
BRG,,north_germany.txt,ripuarian_franconian,catholic
KTZ,,north_germany.txt,rhine_franconian,catholic
MAI,,north_germany.txt,rhine_franconian,catholic
SAA,,north_germany.txt,rhine_franconian,catholic
STE,,north_germany.txt,markish,catholic
HPL,,north_germany.txt,holsatian,catholic
HTR,,north_germany.txt,holsatian,catholic
SLV,,north_germany.txt,holsatian,catholic
HNB,,north_germany.txt,east_franconian,catholic
SPY,,north_germany.txt,rhine_franconian,catholic
PLN,,north_germany.txt,east_franconian,catholic
MEI,,north_germany.txt,saxon,catholic
LDB,,north_germany.txt,saxon,catholic
GLA,,north_germany.txt,saxon,catholic
SOR,,north_germany.txt,sorbian,catholic
SPB,,north_germany.txt,german_silesian,catholic
SWB,,north_germany.txt,saxon,catholic
RUP,,north_germany.txt,markish,catholic
HVB,,north_germany.txt,markish,catholic
SWR,,north_germany.txt,western_pomeranian,catholic
WRN,,north_germany.txt,western_pomeranian,catholic
MKL,,north_germany.txt,western_pomeranian,catholic
RZB,,north_germany.txt,western_pomeranian,catholic
RST,,north_germany.txt,western_pomeranian,catholic
GSW,,north_germany.txt,western_pomeranian,catholic
WOL,,north_germany.txt,western_pomeranian,catholic
KMM,,north_germany.txt,eastern_pomeranian,catholic
NWG,,north_germany.txt,eastern_pomeranian,catholic
LAU,,north_germany.txt,lower_saxon,catholic
HAM,,north_germany.txt,lower_saxon,catholic
HBS,,north_germany.txt,eastphalian,catholic
BBG,,north_germany.txt,eastphalian,catholic
ANH,,north_germany.txt,saxon,catholic
BNB,,north_germany.txt,saxon,catholic
MFE,,north_germany.txt,saxon,catholic
MRB,,north_germany.txt,saxon,catholic
NMB,,north_germany.txt,saxon,catholic
QUB,,north_germany.txt,saxon,catholic
WMA,,north_germany.txt,saxon,catholic
SWZ,,north_germany.txt,saxon,catholic
FLD,,north_germany.txt,rhine_franconian,catholic
SHS,,north_germany.txt,saxon,catholic
NHS,,north_germany.txt,saxon,catholic
MLH,,north_germany.txt,saxon,catholic
ERF,,north_germany.txt,saxon,catholic
HSF,,north_germany.txt,rhine_franconian,catholic
HES,,north_germany.txt,rhine_franconian,catholic
PDB,,north_germany.txt,angrian,catholic
ZIG,,north_germany.txt,rhine_franconian,catholic
HNA,,north_germany.txt,rhine_franconian,catholic
BUD,,north_germany.txt,rhine_franconian,catholic
WTZ,,north_germany.txt,rhine_franconian,catholic
TRI,,north_germany.txt,moselle_franconian,catholic
DIE,,north_germany.txt,rhine_franconian,catholic
FRN,,north_germany.txt,rhine_franconian,catholic
ERB,,north_germany.txt,rhine_franconian,catholic
WRM,,north_germany.txt,rhine_franconian,catholic
SYE,,north_germany.txt,rhine_franconian,catholic
ZWE,,north_germany.txt,rhine_franconian,catholic
LNN,,north_germany.txt,rhine_franconian,catholic
